valid_time,u10,v10,d2m,t2m,sp,ssrd,strd,tp,latitude,longitude
2025-01-01 00:00:00,-2.4100494,-3.6134186,268.79227,270.30078,97904.95,0.0,1.04533506e+06,0.00022792816,59.75,10.75
2025-01-01 01:00:00,-1.8542786,-3.1875,268.64044,270.159,97824.0,0.0,1.0295564e+06,0.0002579689,59.75,10.75
2025-01-01 02:00:00,-1.4833221,-3.2149353,268.61954,269.9141,97798.94,0.0,965000.25,0.00013589859,59.75,10.75
2025-01-01 03:00:00,-1.1455688,-3.4520264,268.37418,269.94504,97723.266,0.0,1.0252678e+06,9.346008e-05,59.75,10.75
2025-01-01 04:00:00,-0.64349365,-3.707428,268.17538,269.79742,97699.25,0.0,1.0112861e+06,6.198883e-05,59.75,10.75
2025-01-01 05:00:00,-0.68492126,-3.9378052,267.92548,269.68768,97698.16,0.0,1.02388506e+06,7.867813e-05,59.75,10.75
2025-01-01 06:00:00,-0.7320099,-3.8847504,267.71872,269.5357,97680.41,0.0,1.0301127e+06,0.00033569336,59.75,10.75
2025-01-01 07:00:00,-0.7938843,-3.8043823,267.4594,269.35742,97674.766,0.0,998204.25,0.0001783371,59.75,10.75
2025-01-01 08:00:00,-0.631897,-3.8952484,267.04187,269.04987,97692.08,0.0,1.0031819e+06,0.00015306473,59.75,10.75
2025-01-01 09:00:00,-0.9139252,-4.1434174,266.75952,268.8249,97725.9,8128.0,1.0038838e+06,0.00012588501,59.75,10.75
2025-01-01 10:00:00,-0.68214417,-3.8816528,267.04047,269.63153,97719.81,58368.0,1.0058361e+06,0.00011968613,59.75,10.75
2025-01-01 11:00:00,-1.001709,-4.125534,266.97552,269.78455,97669.55,113088.0,988614.5,0.00014209747,59.75,10.75
2025-01-01 12:00:00,-0.6324158,-4.026062,266.96533,269.93283,97650.36,149568.0,985707.5,0.00020170212,59.75,10.75
2025-01-01 13:00:00,-0.45463562,-4.138794,267.0977,269.88324,97618.945,107392.0,996878.2,0.00021791458,59.75,10.75
2025-01-01 14:00:00,-0.3937378,-4.2541656,267.0882,269.81683,97594.3,50112.0,986335.25,0.00022315979,59.75,10.75
2025-01-01 15:00:00,-0.3822937,-4.3541107,266.99225,269.7013,97598.89,2048.0,980764.75,0.00018692017,59.75,10.75
2025-01-01 16:00:00,-0.1985321,-4.268341,266.85956,269.54675,97628.5,0.0,965762.0,0.00012779236,59.75,10.75
2025-01-01 17:00:00,0.0024261475,-4.1224823,266.64636,269.58258,97696.95,0.0,950931.1,0.0001001358,59.75,10.75
2025-01-01 18:00:00,0.3847351,-3.8192596,266.18213,269.35938,97752.41,0.0,929721.1,6.246567e-05,59.75,10.75
2025-01-01 19:00:00,0.74287415,-3.4098053,265.94574,269.1584,97805.9,0.0,904821.8,2.193451e-05,59.75,10.75
2025-01-01 20:00:00,1.032074,-3.222229,265.80658,269.00244,97850.695,0.0,836831.6,5.722046e-06,59.75,10.75
2025-01-01 21:00:00,1.102005,-3.0234375,265.5727,268.63635,97933.555,0.0,806648.94,9.536743e-07,59.75,10.75
2025-01-01 22:00:00,0.9348602,-3.7472382,264.33722,267.34558,98007.46,0.0,778129.56,0.0,59.75,10.75
2025-01-01 23:00:00,1.3032837,-3.454361,263.8792,266.7558,98051.016,0.0,737765.94,0.0,59.75,10.75
2025-01-02 00:00:00,1.7858887,-2.665985,263.20206,265.75723,98099.11,0.0,738116.3,0.0,59.75,10.75
2025-01-02 01:00:00,1.6151733,-2.0038757,261.82758,264.05316,98139.61,0.0,706764.1,0.0,59.75,10.75
2025-01-02 02:00:00,1.1716614,-1.2223969,261.12033,262.68716,98186.81,0.0,685600.8,0.0,59.75,10.75
2025-01-02 03:00:00,1.9248962,-1.400177,264.3474,266.4998,98212.945,0.0,685384.2,0.0,59.75,10.75
2025-01-02 04:00:00,1.8796844,-0.891449,264.62885,266.20084,98221.62,0.0,676543.0,0.0,59.75,10.75
2025-01-02 05:00:00,1.8210602,-0.57125854,264.5466,265.2787,98243.36,0.0,675004.6,0.0,59.75,10.75
2025-01-02 06:00:00,1.9255676,-0.48861694,264.4122,264.98077,98240.14,0.0,675181.7,0.0,59.75,10.75
2025-01-02 07:00:00,1.9816589,-0.68588257,264.16052,264.6247,98269.92,0.0,693169.0,0.0,59.75,10.75
2025-01-02 08:00:00,2.0035553,-1.0700989,261.12677,261.41626,98283.53,0.0,717292.75,0.0,59.75,10.75
2025-01-02 09:00:00,1.4768219,-0.8322754,259.65894,260.02032,98323.39,20992.0,740734.8,0.0,59.75,10.75
2025-01-02 10:00:00,2.00885,-0.9621277,264.3915,264.8985,98364.09,162176.0,707956.8,0.0,59.75,10.75
2025-01-02 11:00:00,2.0868835,-0.96621704,265.32983,266.03778,98368.06,310336.0,696512.94,0.0,59.75,10.75
2025-01-02 12:00:00,1.8399811,-1.1392365,265.48633,267.18036,98350.08,352192.0,683581.44,0.0,59.75,10.75
2025-01-02 13:00:00,1.4788971,-0.99438477,265.34015,267.72913,98376.28,284672.0,686150.06,0.0,59.75,10.75
2025-01-02 14:00:00,2.0505524,-1.108139,265.4356,268.33527,98375.69,127616.0,687679.1,0.0,59.75,10.75
2025-01-02 15:00:00,2.385376,-1.1827087,265.44687,268.4574,98391.85,5056.0,678018.06,0.0,59.75,10.75
2025-01-02 16:00:00,2.1026,-1.0190277,265.015,268.52383,98431.484,0.0,684935.94,0.0,59.75,10.75
2025-01-02 17:00:00,2.3047028,-1.1972351,264.34503,269.0231,98471.11,0.0,685186.3,0.0,59.75,10.75
2025-01-02 18:00:00,2.383728,-1.1521454,263.90436,268.86172,98506.734,0.0,690275.7,0.0,59.75,10.75
2025-01-02 19:00:00,2.258316,-0.7030029,263.81586,269.23093,98526.47,0.0,676383.3,0.0,59.75,10.75
2025-01-02 20:00:00,2.8663025,0.563385,263.8006,269.27747,98471.0,0.0,667267.06,0.0,59.75,10.75
2025-01-02 21:00:00,2.9360352,1.0428314,264.41925,269.01886,98422.78,0.0,655387.5,0.0,59.75,10.75
2025-01-02 22:00:00,2.7743378,0.92381287,264.28125,268.55563,98424.36,0.0,663865.0,0.0,59.75,10.75
2025-01-02 23:00:00,2.4349518,0.5434265,264.52124,268.48468,98360.64,0.0,761227.1,0.0,59.75,10.75
2025-01-03 00:00:00,1.0592957,-0.68208313,264.70544,268.17554,98297.83,0.0,846519.56,3.33786e-06,59.75,10.75
2025-01-03 01:00:00,0.09851074,-0.1252594,265.5124,268.26056,98259.82,0.0,880818.44,2.1457672e-05,59.75,10.75
2025-01-03 02:00:00,1.1583252,0.073791504,266.45493,268.16956,98220.21,0.0,913796.75,0.0001039505,59.75,10.75
2025-01-03 03:00:00,0.84375,0.013595581,266.44116,267.57483,98143.81,0.0,911303.1,0.00014829636,59.75,10.75
2025-01-03 04:00:00,1.3321991,-0.9088135,265.36227,265.96762,98070.44,0.0,788743.3,2.3841858e-05,59.75,10.75
2025-01-03 05:00:00,1.6519775,-1.6596375,265.1487,265.79736,98072.89,0.0,700812.3,0.0,59.75,10.75
2025-01-03 06:00:00,1.6792908,-0.5176239,264.72632,266.06268,98032.11,0.0,668458.44,0.0,59.75,10.75
2025-01-03 07:00:00,1.8075562,0.41607666,264.5392,266.8358,97970.375,0.0,675217.1,0.0,59.75,10.75
2025-01-03 08:00:00,1.9495544,1.4120636,264.30103,267.54907,97911.805,0.0,771195.5,0.0,59.75,10.75
2025-01-03 09:00:00,2.6427002,2.4126892,261.81787,267.03357,97816.92,13952.0,824314.8,0.0,59.75,10.75
2025-01-03 10:00:00,2.6075592,0.6343384,263.01892,269.2837,97828.44,102080.0,811861.3,0.0,59.75,10.75
2025-01-03 11:00:00,2.6650543,-4.5418243,263.42538,270.70026,97969.11,230336.0,797163.56,1.4305115e-06,59.75,10.75
2025-01-03 12:00:00,0.98976135,-6.935379,262.54352,271.67548,98166.22,313856.0,752054.2,9.536743e-07,59.75,10.75
2025-01-03 13:00:00,-0.34451294,-6.843979,262.3327,271.52234,98394.58,254848.0,748480.2,0.0,59.75,10.75
2025-01-03 14:00:00,-0.17462158,-5.325836,261.78833,270.8399,98627.586,131072.0,709658.8,0.0,59.75,10.75
2025-01-03 15:00:00,0.71736145,-3.8950043,261.1267,269.63458,98763.414,6336.0,687873.1,0.0,59.75,10.75
2025-01-03 16:00:00,1.1245422,-2.7749176,261.29602,268.40363,98864.97,0.0,670990.94,0.0,59.75,10.75
2025-01-03 17:00:00,1.0970917,-1.7817078,262.06097,267.1474,98965.85,0.0,656148.75,0.0,59.75,10.75
2025-01-03 18:00:00,1.969223,-1.8410645,262.3899,266.3611,99034.83,0.0,653190.6,0.0,59.75,10.75
2025-01-03 19:00:00,2.3394623,-0.9338989,262.16263,265.08554,99126.99,0.0,652051.6,0.0,59.75,10.75
2025-01-03 20:00:00,2.4108124,0.02192688,262.69946,264.60187,99171.67,0.0,654049.2,0.0,59.75,10.75
2025-01-03 21:00:00,2.4287872,0.3884735,261.66937,263.2013,99197.32,0.0,653745.75,0.0,59.75,10.75
2025-01-03 22:00:00,2.0683594,0.061782837,261.22992,262.54657,99289.73,0.0,638983.8,0.0,59.75,10.75
2025-01-03 23:00:00,1.8667908,0.34951782,261.3269,262.59753,99323.15,0.0,637770.9,0.0,59.75,10.75
2025-01-04 00:00:00,1.6602173,0.2819214,260.977,262.52258,99342.43,0.0,652100.9,0.0,59.75,10.75
2025-01-04 01:00:00,1.8725891,0.35760498,260.9336,262.43112,99337.16,0.0,660163.2,0.0,59.75,10.75
2025-01-04 02:00:00,1.4600677,-0.049087524,261.1283,262.62057,99324.68,0.0,668887.4,0.0,59.75,10.75
2025-01-04 03:00:00,1.1944427,-0.10908508,260.74405,262.28598,99325.14,0.0,676543.06,0.0,59.75,10.75
2025-01-04 04:00:00,1.1446686,-0.19996643,260.3588,261.74557,99274.734,0.0,684179.0,0.0,59.75,10.75
2025-01-04 05:00:00,1.2180023,-0.46722412,260.54388,261.8462,99255.81,0.0,678033.94,0.0,59.75,10.75
2025-01-04 06:00:00,1.2276459,-0.53338623,260.51895,261.74396,99223.36,0.0,676652.7,0.0,59.75,10.75
2025-01-04 07:00:00,1.1797333,-0.45677185,261.0404,261.99954,99226.83,0.0,686575.44,9.536743e-07,59.75,10.75
2025-01-04 08:00:00,1.174469,-0.42390442,260.75806,261.7148,99193.266,0.0,714176.25,9.536743e-07,59.75,10.75
2025-01-04 09:00:00,1.1758575,-0.5960541,260.86063,261.84143,99192.7,25920.0,713397.94,9.536743e-07,59.75,10.75
2025-01-04 10:00:00,0.9091034,-0.68299866,260.15057,261.48303,99233.016,175104.0,707384.06,4.7683716e-07,59.75,10.75
2025-01-04 11:00:00,0.76560974,-0.7832031,261.14685,262.6416,99210.125,320192.0,704160.56,0.0,59.75,10.75
2025-01-04 12:00:00,0.53956604,-0.8022156,261.46872,263.41724,99198.39,351104.0,715255.25,0.0,59.75,10.75
2025-01-04 13:00:00,0.27870178,-0.5563507,261.70062,263.98126,99162.97,296576.0,688743.4,0.0,59.75,10.75
2025-01-04 14:00:00,0.8109894,-0.8267822,261.53638,263.75757,99155.88,139712.0,680375.06,0.0,59.75,10.75
2025-01-04 15:00:00,1.0763397,-1.043808,261.35028,263.08832,99144.97,7808.0,671707.56,0.0,59.75,10.75
2025-01-04 16:00:00,1.2802582,-1.4308319,261.1289,262.79626,99150.0,0.0,673188.4,0.0,59.75,10.75
2025-01-04 17:00:00,1.2364655,-1.8348999,260.86456,262.4427,99122.66,0.0,673569.7,0.0,59.75,10.75
2025-01-04 18:00:00,1.2504425,-1.8198853,260.80865,262.19934,99112.97,0.0,678903.25,0.0,59.75,10.75
2025-01-04 19:00:00,1.3825836,-1.7055969,260.57434,261.99683,99118.72,0.0,686434.2,0.0,59.75,10.75
2025-01-04 20:00:00,1.3336334,-1.6296997,260.26544,261.71295,99134.0,0.0,678573.25,0.0,59.75,10.75
2025-01-04 21:00:00,1.2567139,-1.5690155,260.11304,261.588,99133.125,0.0,680287.75,0.0,59.75,10.75
2025-01-04 22:00:00,0.7981262,-1.300354,260.05536,261.45917,99161.19,0.0,675012.7,0.0,59.75,10.75
2025-01-04 23:00:00,0.83929443,-1.4213562,259.77057,261.26025,99174.5,0.0,671693.4,0.0,59.75,10.75
2025-01-05 00:00:00,0.6786804,-1.4884033,259.33997,260.78036,99212.83,0.0,666973.25,0.0,59.75,10.75
2025-01-05 01:00:00,0.47206116,-1.6001129,259.25226,260.76013,99196.42,0.0,667410.75,0.0,59.75,10.75
2025-01-05 02:00:00,0.41174316,-1.5187073,259.16327,260.5932,99161.055,0.0,665788.7,0.0,59.75,10.75
2025-01-05 03:00:00,0.37303162,-1.2339935,258.9054,260.26083,99153.59,0.0,664080.4,4.7683716e-07,59.75,10.75
2025-01-05 04:00:00,0.20040894,-1.070404,258.8985,260.16583,99143.3,0.0,676638.8,4.7683716e-07,59.75,10.75
2025-01-05 05:00:00,-0.07879639,-1.2328186,258.5501,259.76886,99132.14,0.0,692358.2,9.536743e-07,59.75,10.75
2025-01-05 06:00:00,-0.31155396,-1.4709778,258.39734,259.60834,99132.07,0.0,698750.1,9.536743e-07,59.75,10.75
2025-01-05 07:00:00,-0.37791443,-1.5693817,258.27765,259.51126,99151.45,0.0,772814.0,9.536743e-07,59.75,10.75
2025-01-05 08:00:00,-0.37428284,-1.4096375,257.86285,259.07184,99161.44,0.0,762541.6,9.536743e-07,59.75,10.75
2025-01-05 09:00:00,-0.46095276,-1.5493469,258.4423,259.85822,99183.86,23296.0,790210.94,9.536743e-07,59.75,10.75
2025-01-05 10:00:00,-0.5602417,-1.8905334,259.09015,260.57846,99160.03,141440.0,847207.7,9.536743e-07,59.75,10.75
2025-01-05 11:00:00,-0.78904724,-1.9793091,259.94388,261.6184,99139.73,239040.0,848746.06,1.9073486e-06,59.75,10.75
2025-01-05 12:00:00,-0.77171326,-1.705246,261.09814,262.87555,99064.414,253632.0,841026.2,5.722046e-06,59.75,10.75
2025-01-05 13:00:00,-0.4971466,-1.9597015,261.71625,263.5935,99039.61,161024.0,908335.7,2.7656555e-05,59.75,10.75
2025-01-05 14:00:00,-0.7749176,-2.0536804,262.20074,264.01205,98993.67,75520.0,943941.44,5.054474e-05,59.75,10.75
2025-01-05 15:00:00,-0.9050293,-2.1354523,262.68558,264.25238,98917.69,5376.0,938731.3,6.771088e-05,59.75,10.75
2025-01-05 16:00:00,-0.86001587,-2.4262848,263.04736,264.5277,98886.55,0.0,959304.56,7.343292e-05,59.75,10.75
2025-01-05 17:00:00,-0.78723145,-2.6257324,263.44022,264.88452,98866.08,0.0,977520.06,9.012222e-05,59.75,10.75
2025-01-05 18:00:00,-0.809433,-2.6463623,263.6477,265.09015,98834.914,0.0,984127.7,0.00012540817,59.75,10.75
2025-01-05 19:00:00,-0.79849243,-2.6831055,263.88058,265.3482,98801.17,0.0,1.0065715e+06,0.00013971329,59.75,10.75
2025-01-05 20:00:00,-0.6141968,-2.753708,264.09454,265.5382,98777.44,0.0,989156.75,0.00018405914,59.75,10.75
2025-01-05 21:00:00,-0.74458313,-2.7920227,264.19653,265.64163,98738.95,0.0,1.01060706e+06,0.00023460388,59.75,10.75
2025-01-05 22:00:00,-1.1394653,-2.8841705,264.15936,265.52307,98694.3,0.0,1.01533406e+06,0.00025463104,59.75,10.75
2025-01-05 23:00:00,-0.8839264,-2.800171,264.29254,265.65204,98632.516,0.0,1.0063638e+06,0.00022983551,59.75,10.75
2025-01-06 00:00:00,-0.8263397,-2.8763275,264.2906,265.70203,98578.77,0.0,1.0173695e+06,0.00025177002,59.75,10.75
2025-01-06 01:00:00,-0.73583984,-3.1008453,264.3919,265.77777,98539.984,0.0,1.02127194e+06,0.00032806396,59.75,10.75
2025-01-06 02:00:00,-0.6907959,-3.2205353,264.52948,265.86298,98492.72,0.0,1.0208037e+06,0.00036621094,59.75,10.75
2025-01-06 03:00:00,-0.785202,-3.1626282,264.80896,266.01904,98394.06,0.0,1.00809106e+06,0.0003566742,59.75,10.75
2025-01-06 04:00:00,-0.8583679,-3.4177246,265.11096,266.24,98314.05,0.0,1.004087e+06,0.0003376007,59.75,10.75
2025-01-06 05:00:00,-1.100296,-3.7574463,265.42853,266.51236,98223.95,0.0,1.0044348e+06,0.00034284592,59.75,10.75
2025-01-06 06:00:00,-1.4804993,-3.705719,265.92624,266.877,98169.516,0.0,1.0058522e+06,0.00037193298,59.75,10.75
2025-01-06 07:00:00,-1.6826782,-3.4330597,266.74677,267.6383,98095.6,0.0,1.0219085e+06,0.00046634674,59.75,10.75
2025-01-06 08:00:00,-1.8291168,-3.3358765,267.44647,268.3562,98115.89,0.0,1.0107172e+06,0.0003976822,59.75,10.75
2025-01-06 09:00:00,-2.2118378,-3.3868408,267.84424,268.932,98024.91,6656.0,1.0021108e+06,0.00030755997,59.75,10.75
2025-01-06 10:00:00,-2.549942,-3.3449097,268.33905,269.3841,97907.414,52288.0,961815.0,0.00045204163,59.75,10.75
2025-01-06 11:00:00,-3.7331238,-3.5075836,268.761,269.94443,97769.875,96640.0,972920.3,0.00031137466,59.75,10.75
2025-01-06 12:00:00,-4.4878845,-3.3516846,269.1306,270.46057,97664.33,114752.0,981673.4,0.0004892349,59.75,10.75
2025-01-06 13:00:00,-4.9481506,-3.3653412,269.26062,270.76685,97525.695,96576.0,1.00991375e+06,0.00063323975,59.75,10.75
2025-01-06 14:00:00,-5.0484924,-3.4118195,269.64832,271.03156,97367.16,40512.0,1.0001779e+06,0.00044441223,59.75,10.75
2025-01-06 15:00:00,-5.202194,-3.7080536,269.97433,271.37592,97236.61,2176.0,1.03839856e+06,0.0006837845,59.75,10.75
2025-01-06 16:00:00,-5.6537933,-3.2150574,270.14005,271.6025,97115.61,0.0,1.0393846e+06,0.001156807,59.75,10.75
2025-01-06 17:00:00,-6.1150665,-3.109146,270.349,271.5995,97016.9,0.0,1.04171944e+06,0.001619339,59.75,10.75
2025-01-06 18:00:00,-6.220169,-3.0841827,270.57996,271.7001,96902.914,0.0,1.0457515e+06,0.0019249916,59.75,10.75
2025-01-06 19:00:00,-6.385895,-2.9843903,270.73743,271.696,96796.25,0.0,1.0657698e+06,0.0018315315,59.75,10.75
2025-01-06 20:00:00,-6.101059,-3.1167603,270.85605,271.8829,96699.79,0.0,1.068743e+06,0.001894474,59.75,10.75
2025-01-06 21:00:00,-5.887787,-3.4069824,270.99463,272.09363,96588.2,0.0,1.0691648e+06,0.0018014908,59.75,10.75
2025-01-06 22:00:00,-5.917221,-3.0988312,271.08792,272.19885,96407.39,0.0,1.068569e+06,0.0017671585,59.75,10.75
2025-01-06 23:00:00,-6.493759,-3.142746,271.22537,272.26474,96267.234,0.0,1.0743642e+06,0.0017695427,59.75,10.75
2025-01-07 00:00:00,-6.4422913,-2.4125671,271.43262,272.3653,96179.79,0.0,1.0748462e+06,0.0022883415,59.75,10.75
2025-01-07 01:00:00,-6.3339386,-1.4900208,271.74615,272.4239,96101.69,0.0,1.0868081e+06,0.002547741,59.75,10.75
2025-01-07 02:00:00,-5.9396515,-0.8051758,272.10983,272.64117,96079.484,0.0,1.1003176e+06,0.001970768,59.75,10.75
2025-01-07 03:00:00,-5.2991333,-0.21356201,272.64203,273.25262,96054.3,0.0,1.1028568e+06,0.0012922287,59.75,10.75
2025-01-07 04:00:00,-4.643921,0.7516937,273.07346,273.68582,96027.08,0.0,1.0752046e+06,0.0014128685,59.75,10.75
2025-01-07 05:00:00,-4.558182,1.0754852,273.68225,274.21014,95969.52,0.0,1.0589099e+06,0.0015354156,59.75,10.75
2025-01-07 06:00:00,-4.763611,0.921875,273.97937,274.6886,95936.45,0.0,1.085383e+06,0.001241684,59.75,10.75
2025-01-07 07:00:00,-5.218277,0.5775604,274.15125,274.90488,95879.67,0.0,1.111344e+06,0.0007548332,59.75,10.75
2025-01-07 08:00:00,-5.684021,-0.03604126,274.09616,274.88373,95799.625,0.0,1.0942348e+06,0.0006990433,59.75,10.75
2025-01-07 09:00:00,-6.066925,-0.53201294,274.10474,274.87714,95698.93,12160.0,1.1009072e+06,0.00083351135,59.75,10.75
2025-01-07 10:00:00,-6.1891174,-0.5606384,274.42426,275.20044,95634.82,66560.0,1.1060895e+06,0.0010900497,59.75,10.75
2025-01-07 11:00:00,-6.500473,-0.57888794,274.55167,275.18506,95509.5,75520.0,1.1055462e+06,0.0013661385,59.75,10.75
2025-01-07 12:00:00,-6.029114,-0.62734985,274.36005,275.02094,95453.28,49664.0,1.1237918e+06,0.0017700195,59.75,10.75
2025-01-07 13:00:00,-5.610092,-1.1123352,274.5186,274.95935,95376.125,51584.0,1.1224024e+06,0.0014724731,59.75,10.75
2025-01-07 14:00:00,-4.8794403,-1.9834747,274.5851,274.98303,95324.62,28352.0,1.1074394e+06,0.0012764931,59.75,10.75
2025-01-07 15:00:00,-3.1809692,-2.5820923,274.6058,274.88403,95335.22,3584.0,1.1158942e+06,0.00094747543,59.75,10.75
2025-01-07 16:00:00,-0.9689331,-1.9832764,274.4497,274.73975,95423.58,0.0,1.1133854e+06,0.00071287155,59.75,10.75
2025-01-07 17:00:00,0.88838196,-0.86857605,273.87683,274.42157,95545.34,0.0,1.1038032e+06,0.00043821335,59.75,10.75
2025-01-07 18:00:00,1.707077,0.21714783,273.15753,273.91876,95671.45,0.0,1.0914518e+06,0.00051784515,59.75,10.75
2025-01-07 19:00:00,2.052765,0.120407104,272.66458,273.45364,95816.375,0.0,1.1038239e+06,0.0007953644,59.75,10.75
2025-01-07 20:00:00,2.2592926,-0.110458374,272.17776,273.19754,95911.42,0.0,1.0984741e+06,0.00056552887,59.75,10.75
2025-01-07 21:00:00,2.215454,-0.7709503,271.589,272.79996,96028.64,0.0,1.0832138e+06,0.00031852722,59.75,10.75
2025-01-07 22:00:00,2.1916962,-0.04034424,271.47003,272.53772,96071.67,0.0,1.069268e+06,0.00022602081,59.75,10.75
2025-01-07 23:00:00,2.2192688,-0.74676514,270.8863,272.1919,96133.06,0.0,1.0517288e+06,0.00017929077,59.75,10.75
2025-01-08 00:00:00,2.0816803,-1.2133789,270.3021,271.89444,96154.35,0.0,1.048744e+06,0.000113487244,59.75,10.75
2025-01-08 01:00:00,2.0519714,-1.5216064,269.71216,271.28256,96212.3,0.0,1.00945794e+06,5.38826e-05,59.75,10.75
2025-01-08 02:00:00,2.0565948,-2.033371,269.11316,270.40387,96267.47,0.0,907162.44,1.4781952e-05,59.75,10.75
2025-01-08 03:00:00,2.0586243,-2.3112335,268.77405,269.8382,96316.03,0.0,857880.06,4.7683716e-06,59.75,10.75
2025-01-08 04:00:00,2.0893555,-2.3748016,267.71387,269.1882,96357.83,0.0,798742.6,2.861023e-06,59.75,10.75
2025-01-08 05:00:00,2.2396393,-2.216156,267.10297,268.93454,96381.555,0.0,799783.9,1.4305115e-06,59.75,10.75
2025-01-08 06:00:00,2.268692,-2.009842,266.67896,268.6886,96458.41,0.0,812573.8,9.536743e-07,59.75,10.75
2025-01-08 07:00:00,2.124115,-1.9174652,266.57602,268.73004,96539.39,0.0,833669.94,1.4305115e-06,59.75,10.75
2025-01-08 08:00:00,1.9593658,-1.7260132,266.36438,268.49826,96634.93,0.0,861766.2,2.3841858e-06,59.75,10.75
2025-01-08 09:00:00,1.9802094,-1.4525604,266.38904,268.4802,96703.67,25856.0,867660.9,3.33786e-06,59.75,10.75
2025-01-08 10:00:00,2.1396332,-1.1491089,267.00336,269.49442,96766.2,147840.0,879374.4,4.2915344e-06,59.75,10.75
2025-01-08 11:00:00,2.192978,-0.61946106,267.21826,269.6398,96820.13,271104.0,879320.9,8.583069e-06,59.75,10.75
2025-01-08 12:00:00,2.10083,-0.6405487,267.52185,270.02377,96879.78,284416.0,895676.06,1.5258789e-05,59.75,10.75
2025-01-08 13:00:00,1.9833527,-0.8702698,267.58038,269.8747,96922.83,232064.0,918652.6,2.193451e-05,59.75,10.75
2025-01-08 14:00:00,1.8148804,-0.8368988,267.21094,269.2152,96996.42,122496.0,898256.25,1.4305115e-05,59.75,10.75
2025-01-08 15:00:00,1.6010437,-0.61309814,266.59128,268.10443,97065.6,13440.0,850595.94,5.722046e-06,59.75,10.75
2025-01-08 16:00:00,1.7184143,-0.5678253,266.19315,267.4807,97158.77,0.0,834905.56,2.861023e-06,59.75,10.75
2025-01-08 17:00:00,1.5957794,-0.7831421,266.25293,267.5252,97248.09,0.0,857864.6,1.4305115e-06,59.75,10.75
2025-01-08 18:00:00,1.8075867,-1.1442108,266.1828,267.60638,97315.125,0.0,864602.7,1.4305115e-06,59.75,10.75
2025-01-08 19:00:00,1.9331665,-1.1130066,266.32565,268.08456,97413.42,0.0,950260.94,6.67572e-06,59.75,10.75
2025-01-08 20:00:00,1.8809662,-1.3048401,266.65015,268.46902,97501.78,0.0,994213.4,1.1444092e-05,59.75,10.75
2025-01-08 21:00:00,1.79422,-1.713501,266.78305,268.68774,97557.94,0.0,968798.94,1.4781952e-05,59.75,10.75
2025-01-08 22:00:00,1.5826874,-1.896164,266.48297,268.31104,97606.96,0.0,959425.9,1.335144e-05,59.75,10.75
2025-01-08 23:00:00,1.7297211,-1.7331085,266.5831,268.3629,97687.83,0.0,912499.6,9.536743e-06,59.75,10.75
2025-01-09 00:00:00,1.570816,-1.9756775,266.8634,268.57306,97761.6,0.0,916882.75,5.722046e-06,59.75,10.75
2025-01-09 01:00:00,1.3872375,-1.9041901,267.04883,268.7433,97727.72,0.0,895319.56,1.9073486e-06,59.75,10.75
2025-01-09 02:00:00,1.217102,-1.6029663,267.08325,268.71704,97833.35,0.0,882869.25,9.536743e-07,59.75,10.75
2025-01-09 03:00:00,1.3245239,-1.4762115,267.36823,268.91742,97896.42,0.0,926013.3,4.2915344e-06,59.75,10.75
2025-01-09 04:00:00,1.4314117,-1.8718567,267.6015,269.04767,97942.445,0.0,939313.7,1.2397766e-05,59.75,10.75
2025-01-09 05:00:00,1.3116913,-2.3983154,268.08987,269.44638,97971.03,0.0,947010.75,1.001358e-05,59.75,10.75
2025-01-09 06:00:00,1.1495056,-2.2489471,268.28033,269.66742,98012.22,0.0,835619.44,2.3841858e-06,59.75,10.75
2025-01-09 07:00:00,1.0340881,-1.7084656,267.60342,268.81738,98098.37,0.0,906770.1,5.2452087e-06,59.75,10.75
2025-01-09 08:00:00,0.98005676,-2.009018,268.31653,269.65277,98154.14,0.0,954104.0,1.0967255e-05,59.75,10.75
2025-01-09 09:00:00,0.85157776,-2.4795685,268.77063,270.1282,98219.73,22848.0,986967.0,2.193451e-05,59.75,10.75
2025-01-09 10:00:00,0.3584137,-2.4529266,269.5655,270.945,98252.16,131648.0,974026.44,2.193451e-05,59.75,10.75
2025-01-09 11:00:00,0.3869934,-2.3105621,270.06146,271.4626,98287.13,211456.0,992343.56,2.0980835e-05,59.75,10.75
2025-01-09 12:00:00,0.5558014,-2.1743011,270.45767,271.78503,98319.5,217984.0,1.0153298e+06,2.861023e-05,59.75,10.75
2025-01-09 13:00:00,0.6169586,-2.2143555,270.57312,271.8379,98369.24,167168.0,1.01588425e+06,3.1471252e-05,59.75,10.75
2025-01-09 14:00:00,0.49913025,-2.4286957,270.66656,271.8413,98411.836,87360.0,1.0132101e+06,2.9563904e-05,59.75,10.75
2025-01-09 15:00:00,0.27218628,-2.869934,270.6751,271.82666,98474.24,9984.0,987808.1,3.2424927e-05,59.75,10.75
2025-01-09 16:00:00,-0.046279907,-3.0176392,270.8082,271.9961,98558.56,0.0,1.0276387e+06,4.7683716e-05,59.75,10.75
2025-01-09 17:00:00,-0.1856842,-3.0233154,270.78467,271.92828,98633.36,0.0,1.02488294e+06,7.4863434e-05,59.75,10.75
2025-01-09 18:00:00,-0.3210144,-3.1291199,270.74963,271.9771,98710.234,0.0,1.01814075e+06,0.00010347366,59.75,10.75
