iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld Wuh xsmd lai kdiff kdir wdir
2025 91 16 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.68 47.92 13.47 100.46 0.0 202.35 -999.0 300.71 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 91 17 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.98 56.09 11.97 100.48 0.0 93.56 -999.0 302.4 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 91 18 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.59 67.33 9.37 100.51 0.0 22.83 -999.0 287.6 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 91 19 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.49 74.95 7.24 100.51 0.0 0.0 -999.0 281.83 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 91 20 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.93 81.61 5.22 100.53 0.0 0.0 -999.0 270.25 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 91 21 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.36 86.72 3.25 100.51 0.0 0.0 -999.0 265.24 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 91 22 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.43 83.44 4.88 100.58 0.0 0.0 -999.0 264.17 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 91 23 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.37 85.68 4.34 100.61 0.0 0.0 -999.0 264.55 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 0 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.07 88.09 3.58 100.61 0.0 0.0 -999.0 263.65 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 1 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.12 91.36 2.56 100.59 0.0 0.0 -999.0 259.89 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 2 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.6 95.52 1.31 100.57 0.0 0.0 -999.0 258.89 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 3 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.24 96.17 0.99 100.56 0.0 0.0 -999.0 258.78 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 4 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.05 97.19 0.69 100.58 0.0 0.0 -999.0 258.92 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 5 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.12 97.28 0.73 100.6 0.0 1.44 -999.0 258.75 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 6 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.18 96.88 0.85 100.61 0.0 55.22 -999.0 259.01 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 7 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.14 86.77 3.27 100.62 0.0 161.03 -999.0 265.56 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 8 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.54 77.64 5.37 100.61 0.0 287.41 -999.0 266.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 9 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.4 68.43 8.71 100.6 0.0 402.95 -999.0 267.71 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 10 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.11 62.89 11.02 100.61 0.0 485.81 -999.0 272.44 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 11 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.79 56.95 13.05 100.58 0.0 540.6 -999.0 275.63 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 12 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.42 52.05 14.53 100.54 0.0 544.27 -999.0 283.35 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 13 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.92 49.23 15.16 100.5 0.0 497.07 -999.0 284.78 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 14 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.18 47.46 15.38 100.44 0.0 419.95 -999.0 293.52 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 15 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.72 45.38 15.33 100.38 0.0 330.76 -999.0 290.75 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 16 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.24 43.74 14.64 100.35 0.0 219.18 -999.0 295.97 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 17 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.82 49.78 13.14 100.33 0.0 113.28 -999.0 287.61 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 18 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.81 59.43 9.94 100.32 0.0 27.64 -999.0 281.38 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 19 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.84 66.96 7.44 100.29 0.0 0.0 -999.0 278.43 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 20 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.26 72.88 5.99 100.29 0.0 0.0 -999.0 275.18 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 21 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.88 76.7 4.63 100.28 0.0 0.0 -999.0 270.75 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 22 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.72 79.71 3.7 100.32 0.0 0.0 -999.0 269.51 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 92 23 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.1 79.77 3.56 100.31 0.0 0.0 -999.0 263.97 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 0 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.49 79.89 3.35 100.28 0.0 0.0 -999.0 260.75 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 1 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.43 84.66 1.87 100.24 0.0 0.0 -999.0 259.65 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 2 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.28 89.87 0.26 100.18 0.0 0.0 -999.0 260.48 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 3 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.13 92.68 -0.29 100.13 0.0 0.0 -999.0 264.95 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 4 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.41 94.86 -0.36 100.11 0.0 0.0 -999.0 269.53 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 5 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.36 95.33 0.58 100.08 0.0 2.03 -999.0 263.65 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 6 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.18 97.65 0.91 100.06 0.0 59.89 -999.0 273.48 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 7 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.94 87.96 4.02 100.02 0.0 173.35 -999.0 262.38 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 8 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.33 77.34 6.6 100.0 0.0 308.18 -999.0 259.33 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 9 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.69 66.75 9.39 99.96 0.0 423.66 -999.0 262.32 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 10 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.9 59.07 11.86 99.98 0.0 513.72 -999.0 268.1 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 11 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.35 52.47 14.25 99.94 0.0 567.73 -999.0 273.51 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 12 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.63 47.98 15.84 99.89 0.0 581.97 -999.0 278.1 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 13 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.34 44.86 16.77 99.83 0.0 555.36 -999.0 281.7 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 14 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.69 43.61 17.48 99.74 0.0 490.04 -999.0 284.56 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 15 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.04 44.38 17.29 99.66 0.0 392.23 -999.0 286.56 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 16 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.74 47.58 16.61 99.62 0.0 272.41 -999.0 286.59 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 17 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.7 55.59 15.41 99.57 0.0 145.26 -999.0 283.64 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 18 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.09 63.68 12.6 99.58 0.0 36.71 -999.0 277.74 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 19 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.52 74.96 9.01 99.59 0.0 0.0 -999.0 270.88 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 20 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.89 68.97 8.76 99.69 0.0 0.0 -999.0 266.54 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 21 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.99 56.69 8.7 99.75 0.0 0.0 -999.0 262.71 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 22 0 -999.0 -0.0 -0.0 -999.0 -999.0 6.43 51.17 7.7 99.82 0.0 0.0 -999.0 260.11 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 93 23 0 -999.0 -0.0 -0.0 -999.0 -999.0 6.07 51.4 7.13 99.88 0.0 0.0 -999.0 261.1 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 0 0 -999.0 -0.0 -0.0 -999.0 -999.0 6.14 49.97 6.52 99.93 0.0 0.0 -999.0 267.26 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 1 0 -999.0 -0.0 -0.0 -999.0 -999.0 6.04 46.97 6.19 99.97 0.0 0.0 -999.0 281.78 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 2 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.73 47.91 4.78 100.01 0.0 0.0 -999.0 257.59 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 3 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.56 51.44 3.8 100.07 0.0 0.0 -999.0 244.21 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 4 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.19 55.09 2.8 100.12 0.0 0.0 -999.0 235.6 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 5 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.85 57.83 2.04 100.15 0.0 3.24 -999.0 231.16 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 6 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.61 54.77 2.75 100.19 0.0 73.49 -999.0 228.17 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 7 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.5 47.35 4.32 100.21 0.0 201.23 -999.0 222.5 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 8 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.84 40.93 5.4 100.21 0.0 333.83 -999.0 223.05 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 9 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.6 38.39 6.41 100.18 0.0 432.92 -999.0 228.1 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 10 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.64 35.73 7.41 100.14 0.0 540.11 -999.0 228.92 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 11 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.69 33.43 8.22 100.08 0.0 600.02 -999.0 230.5 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 12 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.51 30.8 9.09 99.99 0.0 610.51 -999.0 234.01 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 13 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.5 29.82 9.66 99.94 0.0 582.7 -999.0 237.38 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 14 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.25 28.17 10.06 99.85 0.0 510.13 -999.0 244.65 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 15 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.35 28.52 9.86 99.78 0.0 410.04 -999.0 244.57 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 16 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.55 29.1 9.71 99.75 0.0 286.45 -999.0 245.73 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 17 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.43 35.25 8.85 99.72 0.0 146.29 -999.0 250.78 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 18 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.6 38.64 7.18 99.73 0.0 38.61 -999.0 247.94 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 19 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.98 40.5 5.88 99.81 0.0 0.02 -999.0 244.75 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 20 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.94 41.23 5.07 99.85 0.0 0.0 -999.0 242.96 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 21 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.34 46.72 3.67 99.88 0.0 0.0 -999.0 239.76 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 22 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.44 56.59 2.22 99.96 0.0 0.0 -999.0 233.5 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 94 23 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.91 62.01 1.5 99.95 0.0 0.0 -999.0 239.37 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 0 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.38 67.73 0.68 99.93 0.0 0.0 -999.0 238.73 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 1 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.04 68.68 0.59 99.95 0.0 0.0 -999.0 251.13 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 2 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.87 66.57 0.91 99.97 0.0 0.0 -999.0 254.76 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 3 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.0 64.95 1.13 99.97 0.0 0.0 -999.0 254.4 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 4 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.7 63.81 1.12 100.0 0.0 0.0 -999.0 244.43 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 5 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.65 64.01 1.04 100.0 0.0 4.21 -999.0 228.5 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 6 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.87 60.27 2.27 100.07 0.0 75.84 -999.0 228.29 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 7 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.58 52.48 4.08 100.12 0.0 190.38 -999.0 239.45 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 8 0 -999.0 -0.0 -0.0 -999.0 -999.0 6.46 45.8 5.33 100.12 0.0 330.58 -999.0 234.37 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 9 0 -999.0 -0.0 -0.0 -999.0 -999.0 6.57 41.63 6.26 100.16 0.0 419.96 -999.0 256.3 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 10 0 -999.0 -0.0 -0.0 -999.0 -999.0 6.67 36.56 7.45 100.16 0.0 508.94 -999.0 253.24 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 11 0 -999.0 -0.0 -0.0 -999.0 -999.0 6.74 35.47 8.0 100.16 0.0 539.63 -999.0 254.94 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 12 0 -999.0 -0.0 -0.0 -999.0 -999.0 6.47 35.87 8.34 100.14 0.0 540.37 -999.0 266.97 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 13 0 -999.0 -0.0 -0.0 -999.0 -999.0 6.64 34.61 8.65 100.13 0.0 484.76 -999.0 279.43 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 14 0 -999.0 -0.0 -0.0 -999.0 -999.0 6.77 34.83 8.78 100.13 0.0 428.5 -999.0 278.5 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 15 0 -999.0 -0.0 -0.0 -999.0 -999.0 6.71 35.68 8.6 100.13 0.0 312.2 -999.0 284.19 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 16 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.8 37.06 8.29 100.13 0.0 215.95 -999.0 285.45 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 17 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.28 39.49 7.55 100.16 0.0 120.12 -999.0 275.77 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 18 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.27 47.96 6.01 100.22 0.0 39.73 -999.0 251.08 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 19 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.54 58.61 3.62 100.24 0.0 0.09 -999.0 257.04 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 20 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.87 64.28 2.27 100.23 0.0 0.0 -999.0 237.72 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 21 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.71 68.55 1.57 100.26 0.0 0.0 -999.0 238.19 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 22 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.0 73.31 0.65 100.29 0.0 0.0 -999.0 238.04 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 95 23 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.8 77.7 -0.17 100.29 0.0 0.0 -999.0 236.83 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 0 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.48 81.87 -0.65 100.27 0.0 0.0 -999.0 236.38 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 1 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.93 84.34 -1.01 100.27 0.0 0.0 -999.0 236.29 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 2 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.82 85.56 -0.42 100.24 0.0 0.0 -999.0 236.03 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 3 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.03 86.34 0.58 100.21 0.0 0.0 -999.0 240.6 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 4 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.84 86.86 0.66 100.18 0.0 0.0 -999.0 238.17 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 5 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.25 84.42 0.97 100.14 0.0 5.42 -999.0 243.08 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 6 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.6 82.24 1.01 100.11 0.0 79.86 -999.0 239.2 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 7 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.85 71.25 2.9 100.09 0.0 201.16 -999.0 242.81 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 8 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.12 56.08 5.51 100.08 0.0 329.62 -999.0 246.17 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 9 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.69 44.93 7.87 100.05 0.0 446.92 -999.0 248.93 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 10 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.24 40.34 9.94 100.01 0.0 534.31 -999.0 253.27 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 11 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.63 36.42 11.37 99.99 0.0 587.61 -999.0 257.15 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 12 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.81 33.84 12.45 99.91 0.0 601.58 -999.0 260.32 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 13 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.93 32.82 13.31 99.9 0.0 574.33 -999.0 262.77 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 14 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.73 30.75 13.94 99.81 0.0 508.69 -999.0 264.85 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 15 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.27 30.47 14.13 99.78 0.0 410.65 -999.0 266.09 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 16 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.83 28.98 13.97 99.72 0.0 289.96 -999.0 266.46 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 17 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.91 25.15 13.51 99.68 0.0 160.55 -999.0 265.61 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 18 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.82 29.5 12.28 99.67 0.0 46.72 -999.0 261.5 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 19 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.56 52.59 6.86 99.68 0.0 0.27 -999.0 258.21 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 20 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.9 54.36 6.15 99.72 0.0 0.0 -999.0 255.98 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 21 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.29 57.75 4.71 99.78 0.0 0.0 -999.0 253.69 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 22 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.15 62.53 3.83 99.82 0.0 0.0 -999.0 258.64 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 96 23 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.0 65.57 3.11 99.88 0.0 0.0 -999.0 256.13 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 97 0 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.49 68.32 2.64 99.91 0.0 0.0 -999.0 252.61 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 97 1 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.56 71.72 2.02 99.93 0.0 0.0 -999.0 246.2 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 97 2 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.52 74.61 1.29 99.92 0.0 0.0 -999.0 245.14 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 97 3 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.8 76.98 0.89 99.93 0.0 0.0 -999.0 241.62 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 97 4 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.87 79.32 0.39 99.95 0.0 0.0 -999.0 241.43 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 97 5 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.3 80.78 0.36 99.95 0.0 6.68 -999.0 240.74 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 97 6 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.84 75.45 2.16 100.0 0.0 82.42 -999.0 242.46 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2025 97 7 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.58 63.16 4.92 100.03 0.0 198.74 -999.0 251.63 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
