valid_time,wdir,wind_speed,t2m,d2m,sp,blh,ustar,Obukhov,sdfor,obukhov_qc,wind_direction_source,wind_speed_source,temperature_source,dewpoint_source,pressure_source
2024-04-01T07:00:00Z,356.0000,3.5000,277.250,275.250,99110.00,196.664,0.43867,-341.6045,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-01T08:00:00Z,351.0000,2.4000,279.550,276.350,99190.00,315.923,0.52413,-245.8202,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-01T09:00:00Z,15.0000,3.9000,281.350,276.350,99190.00,664.896,0.56445,-204.8056,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-01T10:00:00Z,18.0000,4.7000,281.950,275.650,99170.00,778.808,0.69735,-265.0435,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-01T11:00:00Z,15.0000,4.3000,282.250,276.050,99110.00,932.965,0.70397,-252.1104,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-01T12:00:00Z,67.0000,3.9000,283.250,275.650,99110.00,1159.254,0.69591,-396.8266,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-01T13:00:00Z,56.0000,3.3000,284.050,276.050,99140.00,1351.310,0.64630,-475.3541,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-01T14:00:00Z,32.0000,3.8000,284.150,276.050,99110.00,1438.422,0.61869,-635.6332,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-01T15:00:00Z,29.0000,4.8000,284.150,275.450,99100.00,1441.884,0.44982,-1067.1158,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-01T16:00:00Z,53.0000,3.3000,284.350,275.450,99140.00,900.243,0.34363,154.5041,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-01T17:00:00Z,27.0000,3.0000,283.550,275.650,99110.00,245.997,0.40070,109.8815,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-01T18:00:00Z,17.0000,2.8000,281.750,275.050,99190.00,217.112,0.42988,116.1935,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-01T19:00:00Z,22.0000,1.9000,280.050,274.650,99260.00,231.444,0.41739,129.4009,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-01T20:00:00Z,38.0000,1.9000,279.750,274.050,99280.00,262.800,0.41691,145.1175,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-01T21:00:00Z,39.0000,2.4000,279.350,273.750,99340.00,348.890,0.45791,171.9975,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-01T22:00:00Z,37.0000,2.8000,278.550,273.150,99360.00,380.797,0.45876,208.6603,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-01T23:00:00Z,39.0000,2.3000,277.550,272.650,99390.00,510.369,0.51267,274.8055,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T00:00:00Z,56.0000,3.5000,276.850,271.750,99390.00,597.532,0.54727,351.4674,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T01:00:00Z,45.0000,3.2000,276.150,271.450,99440.00,634.577,0.57011,441.3645,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T02:00:00Z,33.0000,4.3000,275.750,271.250,99400.00,692.105,0.63616,569.1334,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T03:00:00Z,37.0000,3.2000,275.950,271.450,99400.00,727.757,0.67664,882.6060,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T04:00:00Z,30.0000,4.0000,275.550,270.950,99430.00,789.126,0.70845,1262.7998,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T05:00:00Z,28.0000,5.4000,275.350,270.450,99450.00,830.879,0.78595,3549.7488,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T06:00:00Z,26.0000,5.1000,275.350,270.450,99480.00,869.935,0.75544,-3837.9823,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T07:00:00Z,25.0000,5.2000,275.750,270.450,99480.00,948.360,0.87678,-2365.4134,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T08:00:00Z,26.0000,5.4000,275.950,270.450,99480.00,1012.716,0.87039,-1444.7425,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T09:00:00Z,34.0000,5.8000,275.850,270.150,99480.00,1065.751,0.87848,-934.8299,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T10:00:00Z,21.0000,7.7000,275.550,269.850,99510.00,1010.445,0.89356,-734.3112,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T11:00:00Z,24.0000,6.2000,275.450,270.150,99530.00,1062.958,0.91105,-777.6904,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T12:00:00Z,30.0000,5.7000,275.650,269.850,99530.00,1078.356,0.92388,-685.3890,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T13:00:00Z,20.0000,6.2000,275.550,269.550,99530.00,1059.049,0.85791,-616.4942,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T14:00:00Z,7.0000,5.2000,276.150,269.550,99510.00,1074.587,0.81964,-802.0815,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T15:00:00Z,11.0000,4.9000,276.350,269.350,99480.00,1099.201,0.73470,-1397.6111,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T16:00:00Z,25.0000,4.9000,276.450,269.350,99480.00,1095.525,0.59070,1050.6769,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T17:00:00Z,24.0000,3.4000,276.350,269.350,99530.00,1008.677,0.49202,347.5921,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T18:00:00Z,15.0000,3.3000,275.550,268.750,99560.00,783.962,0.46876,239.0340,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T19:00:00Z,5.0000,1.8000,274.650,268.750,99580.00,742.852,0.47796,277.0013,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T20:00:00Z,354.0000,2.4000,274.550,268.750,99610.00,781.520,0.46803,251.4556,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T21:00:00Z,358.0000,2.6000,274.650,268.750,99620.00,804.465,0.48081,299.0167,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T22:00:00Z,0.0000,2.7000,274.250,268.150,99670.00,900.432,0.57936,407.1251,53.028,sdfor_ge_50m,frost:SN76914:0:q1,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-02T23:00:00Z,17.0000,2.8000,273.950,266.750,99700.00,851.612,0.54960,375.2219,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T00:00:00Z,23.0000,2.1000,273.150,266.450,99720.00,798.775,0.52300,354.4434,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T01:00:00Z,20.0000,2.7000,272.850,266.450,99720.00,797.485,0.52199,454.2849,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T02:00:00Z,14.0000,2.6000,272.150,265.750,99770.00,787.146,0.51906,452.5646,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T03:00:00Z,7.0000,3.0000,271.950,265.350,99820.00,770.293,0.53417,577.1575,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T04:00:00Z,27.0000,3.3000,271.950,264.650,99830.00,785.839,0.57457,794.3788,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T05:00:00Z,30.0000,3.7000,272.250,264.250,99910.00,812.155,0.60319,2529.8139,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T06:00:00Z,58.0000,3.5000,272.750,263.750,99900.00,821.831,0.63573,-728.5229,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T07:00:00Z,32.0000,4.6000,272.850,263.750,99950.00,847.491,0.75536,-455.6132,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T08:00:00Z,34.0000,4.9000,273.350,263.350,99950.00,956.280,0.75046,-280.0848,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T09:00:00Z,35.0000,5.0000,273.950,263.350,100030.00,1071.088,0.73010,-201.3790,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T10:00:00Z,49.0000,4.5000,273.850,262.450,100030.00,1083.839,0.69639,-153.2015,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T11:00:00Z,30.0000,4.4000,275.050,262.850,100030.00,1268.896,0.68379,-141.9223,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T12:00:00Z,50.0000,4.0000,274.850,262.450,100030.00,1380.060,0.63473,-124.3431,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T13:00:00Z,45.0000,3.1000,275.950,262.450,100050.00,1386.395,0.58200,-114.0740,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T14:00:00Z,50.0000,2.6000,276.150,262.850,100030.00,1371.951,0.54248,-138.3306,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T15:00:00Z,48.0000,2.7000,276.250,261.950,100030.00,1335.280,0.47009,-223.8234,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T16:00:00Z,64.0000,3.4000,275.250,261.450,100030.00,1279.011,0.39358,-956.2531,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T17:00:00Z,59.0000,3.0000,274.550,260.950,100050.00,826.260,0.28993,172.7402,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T18:00:00Z,35.0000,1.7000,273.950,260.950,100120.00,366.483,0.28679,144.9676,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T19:00:00Z,46.0000,2.4000,273.650,261.450,100120.00,447.359,0.32317,199.8272,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T20:00:00Z,55.0000,2.3000,273.250,261.450,100150.00,567.072,0.36009,244.2831,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T21:00:00Z,42.0000,1.3000,272.050,261.550,100170.00,584.574,0.35100,233.1415,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T22:00:00Z,39.0000,1.5000,272.250,261.950,100210.00,493.953,0.35022,182.3268,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-03T23:00:00Z,52.0000,1.9000,271.750,261.550,100200.00,443.749,0.28734,177.0656,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T00:00:00Z,58.0000,2.2000,271.850,261.950,100200.00,443.953,0.32337,247.2107,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T01:00:00Z,76.0000,2.7000,271.650,261.550,100200.00,484.912,0.33608,299.2768,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T02:00:00Z,90.0000,2.5000,271.450,261.050,100170.00,548.899,0.35992,477.4954,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T03:00:00Z,84.0000,2.5000,271.250,261.950,100150.00,705.631,0.40267,1414.8321,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T04:00:00Z,77.0000,2.5000,271.150,263.350,100110.00,772.875,0.40488,-1145.7054,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T05:00:00Z,91.0000,3.0000,271.050,264.250,100110.00,826.073,0.47637,-576.3988,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T06:00:00Z,88.0000,2.7000,271.150,263.750,100110.00,886.608,0.62373,-491.5492,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T07:00:00Z,83.0000,3.0000,271.150,261.950,100050.00,973.523,0.67696,-539.8896,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T08:00:00Z,72.0000,4.7000,270.750,262.450,100030.00,1096.173,0.64711,-409.8028,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T09:00:00Z,65.0000,3.4000,270.150,265.750,100030.00,1147.706,0.67240,-389.5843,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T10:00:00Z,54.0000,3.1000,270.350,267.150,99990.00,1165.663,0.64800,-328.4877,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T11:00:00Z,90.0000,3.3000,270.450,266.450,99960.00,1137.004,0.70801,-327.5447,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T12:00:00Z,51.0000,2.5000,270.050,267.850,99900.00,1132.044,0.71855,-601.3670,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T13:00:00Z,46.0000,2.9000,270.250,268.150,99830.00,1041.328,0.65637,-521.8925,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T14:00:00Z,38.0000,2.8000,270.650,268.750,99790.00,939.233,0.62278,-721.4045,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T15:00:00Z,28.0000,3.3000,270.950,269.050,99720.00,859.886,0.59683,-947.7839,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T16:00:00Z,30.0000,3.1000,271.050,269.350,99670.00,787.071,0.50252,-1078.4473,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T17:00:00Z,32.0000,2.8000,271.350,269.850,99610.00,757.622,0.45407,-1939.6196,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T18:00:00Z,10.0000,3.3000,271.250,270.150,99610.00,689.681,0.45446,-4397.8051,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T19:00:00Z,16.0000,2.9000,271.250,270.150,99560.00,644.723,0.45955,-3354.5453,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T20:00:00Z,16.0000,2.6000,271.250,270.450,99510.00,585.823,0.45203,-3643.6828,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T21:00:00Z,14.0000,2.7000,271.450,270.750,99480.00,533.227,0.45067,-5258.8309,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T22:00:00Z,17.0000,2.7000,271.450,270.750,99450.00,527.811,0.48674,-9053.5602,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-04T23:00:00Z,22.0000,2.5000,271.450,270.750,99390.00,539.797,0.48675,-9888.4631,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-05T00:00:00Z,15.0000,2.8000,271.450,270.950,99360.00,544.421,0.45653,-5330.5449,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-05T01:00:00Z,4.0000,2.9000,271.350,270.950,99360.00,508.449,0.42868,-7018.9402,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-05T02:00:00Z,359.0000,2.6000,271.150,270.750,99340.00,462.924,0.45527,-2856.8681,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-05T03:00:00Z,359.0000,2.6000,270.950,270.450,99340.00,466.480,0.47474,-2698.7658,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-05T04:00:00Z,347.0000,2.6000,270.750,270.150,99360.00,475.513,0.46824,-9943.9413,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-05T05:00:00Z,344.0000,2.6000,270.650,269.850,99390.00,465.023,0.45535,-1662.2956,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-05T06:00:00Z,343.0000,2.6000,270.750,269.650,99400.00,470.827,0.52860,-611.8368,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-05T07:00:00Z,347.0000,2.8000,271.150,269.650,99450.00,485.052,0.54053,-339.9458,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-05T08:00:00Z,358.0000,3.4000,271.850,269.850,99450.00,539.563,0.48753,-164.5647,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-05T09:00:00Z,2.0000,3.4000,272.750,269.850,99450.00,599.305,0.44651,-102.9792,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-05T10:00:00Z,8.0000,2.8000,273.250,269.850,99510.00,611.989,0.48714,-98.9894,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-05T11:00:00Z,349.0000,2.5000,273.750,269.850,99530.00,684.837,0.39131,-57.2674,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-05T12:00:00Z,19.0000,2.5000,274.150,269.850,99510.00,761.160,0.38948,-58.2123,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-04-05T13:00:00Z,9.0000,2.9000,273.850,269.850,99510.00,768.140,0.35729,-53.9934,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
