valid_time,wdir,wind_speed,t2m,d2m,sp,blh,ustar,Obukhov,sdfor,obukhov_qc,wind_direction_source,wind_speed_source,temperature_source,dewpoint_source,pressure_source
2024-01-01T23:00:00Z,49.0000,3.1000,268.350,265.750,100290.00,782.853,0.64343,1156.3963,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T00:00:00Z,43.0000,3.3000,268.250,265.350,100290.00,851.101,0.67112,1371.8344,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T01:00:00Z,43.0000,3.1000,267.950,265.350,100280.00,861.573,0.67283,1414.8611,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T02:00:00Z,42.0000,2.9000,267.650,265.050,100290.00,858.216,0.65764,1236.6944,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T03:00:00Z,39.0000,3.5000,267.450,264.650,100280.00,871.408,0.63947,1239.7000,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T04:00:00Z,51.0000,2.9000,267.250,264.250,100270.00,878.310,0.63128,1154.2128,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T05:00:00Z,38.0000,2.7000,266.950,263.750,100280.00,873.266,0.62554,1231.0390,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T06:00:00Z,34.0000,3.4000,266.650,264.250,100240.00,896.056,0.63490,1335.1201,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T07:00:00Z,39.0000,4.0000,266.350,263.750,100280.00,913.109,0.65547,1292.6625,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T08:00:00Z,38.0000,3.5000,266.150,263.350,100320.00,936.066,0.68306,1746.5935,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
